,0,1,2,3,4
0,TERP.OQ^H20,31-Dec-2015,US,Alternative Electric Utilities,162032609
1,CEDNM.PK^E12,31-Dec-2008,US,"Multiline Utilities
+1",09627601
2,CQXL.PK^B22,31-Dec-2006,US,Electric Utilities (NEC),07611202
3,ANTEM.PK^C11,31-Dec-2002,US,Electric Utilities (NEC),03659533
